Area Name,lat,lon,Traffic Volume,Congestion Level,hotspot_cluster
Koramangala,12.9352,77.6245,44140,100.0,2
Jayanagar,12.925,77.5938,23496,83.3051769163391,2
Hebbal,13.0358,77.597,41250,100.0,3
Indiranagar,12.9719,77.6412,35874,100.0,0
Koramangala,12.9352,77.6245,30261,94.22228224703188,2
Koramangala,12.9352,77.6245,44557,100.0,2
Jayanagar,12.925,77.5938,32412,100.0,2
Hebbal,13.0358,77.597,29862,96.54275228826631,3
Hebbal,13.0358,77.597,32035,100.0,3
Yeshwanthpur,13.0285,77.54,24834,89.8993246057806,4
Indiranagar,12.9719,77.6412,22178,73.19591421412619,0
Indiranagar,12.9719,77.6412,30499,94.09902879224369,0
Whitefield,12.9698,77.75,27378,100.0,1
Koramangala,12.9352,77.6245,45188,100.0,2
Koramangala,12.9352,77.6245,48692,100.0,2
Electronic City,12.8452,77.66,14914,53.37431811341243,5
Jayanagar,12.925,77.5938,17703,53.7590691465651,2
Jayanagar,12.925,77.5938,29341,99.27237752078156,2
Hebbal,13.0358,77.597,23018,76.16949240983826,3
Indiranagar,12.9719,77.6412,24550,78.16139855285698,0
Indiranagar,12.9719,77.6412,24776,90.61511148867989,0
Whitefield,12.9698,77.75,14034,47.176931414492586,1
Koramangala,12.9352,77.6245,39920,100.0,2
Koramangala,12.9352,77.6245,30859,98.2067193880736,2
Electronic City,12.8452,77.66,6743,29.139506016905116,5
Electronic City,12.8452,77.66,20108,62.97716709423712,5
Jayanagar,12.925,77.5938,13058,45.38820952526576,2
Jayanagar,12.925,77.5938,23806,87.92135273783325,2
Hebbal,13.0358,77.597,33056,100.0,3
Hebbal,13.0358,77.597,17151,58.89837560335138,3
Indiranagar,12.9719,77.6412,12279,32.370455700881855,0
Indiranagar,12.9719,77.6412,34755,100.0,0
Whitefield,12.9698,77.75,15617,48.08206811582441,1
Koramangala,12.9352,77.6245,40997,100.0,2
Jayanagar,12.925,77.5938,27725,86.70147035874096,2
Jayanagar,12.925,77.5938,18344,62.83197549246098,2
Hebbal,13.0358,77.597,18849,66.22617450209772,3
Indiranagar,12.9719,77.6412,24523,82.93917362469105,0
Indiranagar,12.9719,77.6412,50784,100.0,0
Koramangala,12.9352,77.6245,43780,100.0,2
Koramangala,12.9352,77.6245,27689,91.97037471912051,2
Electronic City,12.8452,77.66,10441,26.97221410463016,5
Jayanagar,12.925,77.5938,25778,88.08259391002224,2
Jayanagar,12.925,77.5938,18703,68.35314921332031,2
Hebbal,13.0358,77.597,10098,38.15577861265851,3
Indiranagar,12.9719,77.6412,25362,93.14964875242846,0
Indiranagar,12.9719,77.6412,36112,100.0,0
Koramangala,12.9352,77.6245,49256,100.0,2
Koramangala,12.9352,77.6245,44740,100.0,2
Jayanagar,12.925,77.5938,20062,76.25585366541235,2
Hebbal,13.0358,77.597,28841,100.0,3
Indiranagar,12.9719,77.6412,45427,100.0,0
Whitefield,12.9698,77.75,22345,79.05693216919977,1
Koramangala,12.9352,77.6245,29140,100.0,2
Electronic City,12.8452,77.66,20313,69.75781559764974,5
Jayanagar,12.925,77.5938,23332,81.56555317179672,2
Hebbal,13.0358,77.597,17889,60.40820245792953,3
Hebbal,13.0358,77.597,17795,54.85441900528347,3
Indiranagar,12.9719,77.6412,46354,100.0,0
Indiranagar,12.9719,77.6412,11101,41.779529763252725,0
Whitefield,12.9698,77.75,9146,28.364856060423307,1
Koramangala,12.9352,77.6245,43199,100.0,2
Koramangala,12.9352,77.6245,44467,100.0,2
Hebbal,13.0358,77.597,30525,93.66340313009304,3
Hebbal,13.0358,77.597,30456,100.0,3
Yeshwanthpur,13.0285,77.54,26620,78.82626885813389,4
Indiranagar,12.9719,77.6412,48946,100.0,0
Indiranagar,12.9719,77.6412,35359,100.0,0
Koramangala,12.9352,77.6245,42613,100.0,2
Hebbal,13.0358,77.597,32229,98.91874497939308,3
Hebbal,13.0358,77.597,10574,36.578601869609685,3
Yeshwanthpur,13.0285,77.54,22541,76.70233696497647,4
Indiranagar,12.9719,77.6412,23171,73.74362529670265,0
Indiranagar,12.9719,77.6412,25652,92.0100012263886,0
Whitefield,12.9698,77.75,19456,70.16237675054599,1
Koramangala,12.9352,77.6245,13193,43.861833840998216,2
Electronic City,12.8452,77.66,14841,39.72416679375575,5
Jayanagar,12.925,77.5938,9962,36.52632120343682,2
Jayanagar,12.925,77.5938,18501,54.743562221984966,2
Hebbal,13.0358,77.597,9411,26.16943380288457,3
Yeshwanthpur,13.0285,77.54,24646,83.71151620051768,4
Indiranagar,12.9719,77.6412,36045,100.0,0
Indiranagar,12.9719,77.6412,27124,95.28040280988306,0
Whitefield,12.9698,77.75,26013,93.20144048518226,1
Jayanagar,12.925,77.5938,8746,35.52957825032644,2
Jayanagar,12.925,77.5938,35971,100.0,2
Indiranagar,12.9719,77.6412,48452,100.0,0
Indiranagar,12.9719,77.6412,10917,41.95174131857628,0
Koramangala,12.9352,77.6245,49903,100.0,2
Electronic City,12.8452,77.66,17995,54.01965720821171,5
Jayanagar,12.925,77.5938,30581,100.0,2
Indiranagar,12.9719,77.6412,33704,100.0,0
Indiranagar,12.9719,77.6412,47578,100.0,0
Koramangala,12.9352,77.6245,13608,40.645454824564034,2
Koramangala,12.9352,77.6245,55556,100.0,2
Jayanagar,12.925,77.5938,28269,88.56484239591315,2
Hebbal,13.0358,77.597,10857,29.29313170455993,3
Yeshwanthpur,13.0285,77.54,29900,92.65772908573796,4
Indiranagar,12.9719,77.6412,37222,100.0,0
Indiranagar,12.9719,77.6412,20460,68.34373983033407,0
Whitefield,12.9698,77.75,16224,58.86876371192199,1
Koramangala,12.9352,77.6245,30976,100.0,2
Electronic City,12.8452,77.66,16483,50.27118529586368,5
Jayanagar,12.925,77.5938,15108,52.043533496651634,2
Jayanagar,12.925,77.5938,30954,100.0,2
Hebbal,13.0358,77.597,32096,98.72206652529084,3
Indiranagar,12.9719,77.6412,25051,75.1878969605441,0
Indiranagar,12.9719,77.6412,30634,100.0,0
Koramangala,12.9352,77.6245,46597,100.0,2
Electronic City,12.8452,77.66,22527,80.4451690214434,5
Jayanagar,12.925,77.5938,32080,99.55403567027729,2
Jayanagar,12.925,77.5938,27539,99.72498418373743,2
Indiranagar,12.9719,77.6412,10803,40.44331439538325,0
Indiranagar,12.9719,77.6412,23041,85.98932191910183,0
Whitefield,12.9698,77.75,23805,77.92195409620513,1
Koramangala,12.9352,77.6245,63444,100.0,2
Koramangala,12.9352,77.6245,42885,100.0,2
Electronic City,12.8452,77.66,13600,42.31393136423213,5
Jayanagar,12.925,77.5938,19711,73.64983368010598,2
Indiranagar,12.9719,77.6412,22819,82.28697290294545,0
Indiranagar,12.9719,77.6412,21284,72.85560674288217,0
Whitefield,12.9698,77.75,24328,89.54843571278356,1
Koramangala,12.9352,77.6245,47648,100.0,2
Hebbal,13.0358,77.597,43826,100.0,3
Hebbal,13.0358,77.597,9834,42.745504739697736,3
Yeshwanthpur,13.0285,77.54,23420,86.10454300434347,4
Indiranagar,12.9719,77.6412,41824,100.0,0
Whitefield,12.9698,77.75,20696,63.75977269854877,1
Koramangala,12.9352,77.6245,62703,100.0,2
Electronic City,12.8452,77.66,20240,70.52258578283885,5
Jayanagar,12.925,77.5938,18777,72.18192357485272,2
Jayanagar,12.925,77.5938,31877,100.0,2
Hebbal,13.0358,77.597,8193,19.60212291515052,3
Hebbal,13.0358,77.597,35186,100.0,3
Yeshwanthpur,13.0285,77.54,22081,68.62328124406407,4
Indiranagar,12.9719,77.6412,44975,100.0,0
Indiranagar,12.9719,77.6412,38809,100.0,0
Whitefield,12.9698,77.75,25018,86.48087149232505,1
Koramangala,12.9352,77.6245,31886,100.0,2
Koramangala,12.9352,77.6245,49293,100.0,2
Electronic City,12.8452,77.66,13135,50.56943020883104,5
Hebbal,13.0358,77.597,41302,100.0,3
Hebbal,13.0358,77.597,18330,68.98665127508518,3
Yeshwanthpur,13.0285,77.54,26241,95.07986598583624,4
Indiranagar,12.9719,77.6412,38635,100.0,0
Koramangala,12.9352,77.6245,42943,100.0,2
Electronic City,12.8452,77.66,13524,36.3296416705685,5
Electronic City,12.8452,77.66,15108,52.58302217964433,5
Jayanagar,12.925,77.5938,23175,69.425427100307,2
Indiranagar,12.9719,77.6412,22801,71.49766639485681,0
Indiranagar,12.9719,77.6412,38443,100.0,0
Whitefield,12.9698,77.75,18041,61.87762065366717,1
Koramangala,12.9352,77.6245,46344,100.0,2
Koramangala,12.9352,77.6245,44541,100.0,2
Electronic City,12.8452,77.66,14941,43.749254347153055,5
Jayanagar,12.925,77.5938,23033,83.66202417476745,2
Hebbal,13.0358,77.597,44922,100.0,3
Hebbal,13.0358,77.597,43057,100.0,3
Indiranagar,12.9719,77.6412,34646,100.0,0
Koramangala,12.9352,77.6245,45263,100.0,2
Koramangala,12.9352,77.6245,30517,97.5326921960442,2
Jayanagar,12.925,77.5938,25097,90.4284237071327,2
Yeshwanthpur,13.0285,77.54,17988,62.55317431597736,4
Indiranagar,12.9719,77.6412,37674,100.0,0
Indiranagar,12.9719,77.6412,38429,100.0,0
Whitefield,12.9698,77.75,23204,69.47577667621839,1
Koramangala,12.9352,77.6245,29379,98.74435126856493,2
Electronic City,12.8452,77.66,21113,66.58840160901372,5
Jayanagar,12.925,77.5938,19054,67.68704626713287,2
Yeshwanthpur,13.0285,77.54,31859,100.0,4
Indiranagar,12.9719,77.6412,23945,72.6214990567082,0
Indiranagar,12.9719,77.6412,12170,34.946755993266684,0
Whitefield,12.9698,77.75,17848,50.90721443030857,1
Koramangala,12.9352,77.6245,58679,100.0,2
Electronic City,12.8452,77.66,4924,12.565993032225856,5
Hebbal,13.0358,77.597,31281,97.0380479306949,3
Indiranagar,12.9719,77.6412,38600,100.0,0
Indiranagar,12.9719,77.6412,48402,100.0,0
Koramangala,12.9352,77.6245,67271,100.0,2
Electronic City,12.8452,77.66,18637,61.88104662852263,5
Electronic City,12.8452,77.66,21791,80.3089864335663,5
Jayanagar,12.925,77.5938,27416,92.2033996056818,2
Hebbal,13.0358,77.597,40697,100.0,3
Hebbal,13.0358,77.597,9625,31.82566069769674,3
Indiranagar,12.9719,77.6412,32263,100.0,0
Indiranagar,12.9719,77.6412,34195,100.0,0
Whitefield,12.9698,77.75,34717,100.0,1
Koramangala,12.9352,77.6245,52173,100.0,2
Koramangala,12.9352,77.6245,58371,100.0,2
Jayanagar,12.925,77.5938,25975,91.37520633906584,2
Jayanagar,12.925,77.5938,28622,90.9867440818414,2
Hebbal,13.0358,77.597,31717,99.1101442024884,3
Yeshwanthpur,13.0285,77.54,16754,57.3060088703357,4
Indiranagar,12.9719,77.6412,23508,81.25959458921331,0
Whitefield,12.9698,77.75,25390,91.09660937154258,1
Koramangala,12.9352,77.6245,51447,100.0,2
Jayanagar,12.925,77.5938,29031,90.44114511069148,2
Hebbal,13.0358,77.597,37535,100.0,3
Yeshwanthpur,13.0285,77.54,11255,27.60383249062477,4
Indiranagar,12.9719,77.6412,22730,81.60709452351723,0
Indiranagar,12.9719,77.6412,40912,100.0,0
Whitefield,12.9698,77.75,16932,65.6963606118546,1
Whitefield,12.9698,77.75,8400,21.88856726524375,1
Koramangala,12.9352,77.6245,60314,100.0,2
Electronic City,12.8452,77.66,22017,65.7940438384267,5
Jayanagar,12.925,77.5938,23397,69.11648937454565,2
Jayanagar,12.925,77.5938,18095,53.27318434694246,2
Hebbal,13.0358,77.597,21798,78.10753542990568,3
Hebbal,13.0358,77.597,9636,22.975508758307488,3
Indiranagar,12.9719,77.6412,11814,42.00966568181909,0
Indiranagar,12.9719,77.6412,36512,100.0,0
Koramangala,12.9352,77.6245,14165,41.57131213284372,2
Hebbal,13.0358,77.597,25228,86.25848560343803,3
Yeshwanthpur,13.0285,77.54,29735,100.0,4
Yeshwanthpur,13.0285,77.54,22177,73.39617468708903,4
Indiranagar,12.9719,77.6412,38544,100.0,0
Indiranagar,12.9719,77.6412,10537,34.16019651847667,0
Koramangala,12.9352,77.6245,31940,100.0,2
Koramangala,12.9352,77.6245,57462,100.0,2
Jayanagar,12.925,77.5938,33922,100.0,2
Yeshwanthpur,13.0285,77.54,12386,48.83284827969042,4
Indiranagar,12.9719,77.6412,11213,41.65131178568432,0
Indiranagar,12.9719,77.6412,37166,100.0,0
Electronic City,12.8452,77.66,6970,16.234125596263077,5
Jayanagar,12.925,77.5938,9742,36.80743905607024,2
Hebbal,13.0358,77.597,29128,95.69622958725203,3
Indiranagar,12.9719,77.6412,32628,100.0,0
Indiranagar,12.9719,77.6412,40228,100.0,0
Whitefield,12.9698,77.75,16752,62.461674397398326,1
Koramangala,12.9352,77.6245,30690,100.0,2
Jayanagar,12.925,77.5938,17567,66.66312844649943,2
Yeshwanthpur,13.0285,77.54,7013,15.45169113982626,4
Indiranagar,12.9719,77.6412,41972,100.0,0
Indiranagar,12.9719,77.6412,38978,100.0,0
Whitefield,12.9698,77.75,20831,73.00817355623589,1
Koramangala,12.9352,77.6245,41887,100.0,2
Koramangala,12.9352,77.6245,55212,100.0,2
Jayanagar,12.925,77.5938,20258,68.06833831067696,2
Jayanagar,12.925,77.5938,18297,62.190601127855246,2
Hebbal,13.0358,77.597,43120,100.0,3
Indiranagar,12.9719,77.6412,31236,100.0,0
Whitefield,12.9698,77.75,25186,77.00676104071238,1
Koramangala,12.9352,77.6245,42608,100.0,2
Koramangala,12.9352,77.6245,14607,40.28963838875317,2
Jayanagar,12.925,77.5938,19066,68.06846248350361,2
Jayanagar,12.925,77.5938,18255,63.2593106635243,2
Hebbal,13.0358,77.597,30784,100.0,3
Hebbal,13.0358,77.597,19434,67.52248183020598,3
Indiranagar,12.9719,77.6412,38297,100.0,0
Indiranagar,12.9719,77.6412,39523,100.0,0
Whitefield,12.9698,77.75,15182,46.51140031391845,1
Koramangala,12.9352,77.6245,55703,100.0,2
Jayanagar,12.925,77.5938,9521,35.52476911268194,2
Jayanagar,12.925,77.5938,29259,99.20700017077768,2
Indiranagar,12.9719,77.6412,24362,88.468799089189,0
Whitefield,12.9698,77.75,11523,37.14819081904447,1
Koramangala,12.9352,77.6245,30565,95.55894930288116,2
Electronic City,12.8452,77.66,18701,64.1473638961104,5
Hebbal,13.0358,77.597,21366,73.8989293632429,3
Hebbal,13.0358,77.597,38242,100.0,3
Yeshwanthpur,13.0285,77.54,29263,96.30364435427845,4
Yeshwanthpur,13.0285,77.54,8336,35.60707905258785,4
Indiranagar,12.9719,77.6412,12783,48.132491561046486,0
Indiranagar,12.9719,77.6412,27074,92.17230197591256,0
Whitefield,12.9698,77.75,16337,61.61191999522276,1
Koramangala,12.9352,77.6245,30041,91.85725849062652,2
Koramangala,12.9352,77.6245,48012,100.0,2
Electronic City,12.8452,77.66,20998,60.85828219445577,5
Jayanagar,12.925,77.5938,18361,69.71010973676587,2
Hebbal,13.0358,77.597,20576,69.90006198903441,3
Indiranagar,12.9719,77.6412,40205,100.0,0
Indiranagar,12.9719,77.6412,37243,100.0,0
Whitefield,12.9698,77.75,13275,48.544363461092686,1
Whitefield,12.9698,77.75,27219,84.46445622039819,1
Koramangala,12.9352,77.6245,30666,100.0,2
Jayanagar,12.925,77.5938,16727,51.38693848942018,2
Jayanagar,12.925,77.5938,29637,98.5777202353824,2
Yeshwanthpur,13.0285,77.54,17752,51.54399132804336,4
Indiranagar,12.9719,77.6412,52646,100.0,0
Whitefield,12.9698,77.75,16291,46.66847506155334,1
Koramangala,12.9352,77.6245,45449,100.0,2
Jayanagar,12.925,77.5938,42892,100.0,2
Jayanagar,12.925,77.5938,27674,94.5325557995544,2
Hebbal,13.0358,77.597,33159,100.0,3
Yeshwanthpur,13.0285,77.54,14044,47.03143897664457,4
Indiranagar,12.9719,77.6412,46987,100.0,0
Indiranagar,12.9719,77.6412,35813,100.0,0
Whitefield,12.9698,77.75,16954,46.752107080726375,1
Koramangala,12.9352,77.6245,58253,100.0,2
Koramangala,12.9352,77.6245,26452,95.2225932536324,2
Electronic City,12.8452,77.66,11928,43.15238654072303,5
Electronic City,12.8452,77.66,20818,66.07049960316029,5
Jayanagar,12.925,77.5938,27025,94.73271924921023,2
Indiranagar,12.9719,77.6412,24722,84.22650854892167,0
Indiranagar,12.9719,77.6412,48088,100.0,0
Koramangala,12.9352,77.6245,56121,100.0,2
Koramangala,12.9352,77.6245,28505,100.0,2
Jayanagar,12.925,77.5938,16270,61.82733797638221,2
Jayanagar,12.925,77.5938,37604,100.0,2
Hebbal,13.0358,77.597,18540,69.18222015778028,3
Yeshwanthpur,13.0285,77.54,12045,40.92244541993501,4
Indiranagar,12.9719,77.6412,45897,100.0,0
Indiranagar,12.9719,77.6412,44015,100.0,0
Whitefield,12.9698,77.75,27515,92.39776969490936,1
Koramangala,12.9352,77.6245,28477,99.4792874936116,2
Koramangala,12.9352,77.6245,43595,100.0,2
Jayanagar,12.925,77.5938,34345,100.0,2
Hebbal,13.0358,77.597,7950,21.11400516342241,3
Indiranagar,12.9719,77.6412,24188,76.13053971708499,0
Indiranagar,12.9719,77.6412,35939,100.0,0
Whitefield,12.9698,77.75,28175,100.0,1
Koramangala,12.9352,77.6245,59361,100.0,2
Koramangala,12.9352,77.6245,29133,100.0,2
Electronic City,12.8452,77.66,6132,27.69206038572769,5
Electronic City,12.8452,77.66,12808,50.0025881265954,5
Hebbal,13.0358,77.597,40949,100.0,3
Indiranagar,12.9719,77.6412,35849,100.0,0
Indiranagar,12.9719,77.6412,40509,100.0,0
Whitefield,12.9698,77.75,30117,100.0,1
Koramangala,12.9352,77.6245,66418,100.0,2
Koramangala,12.9352,77.6245,30659,95.97759158626133,2
Jayanagar,12.925,77.5938,25812,94.96298354297724,2
Jayanagar,12.925,77.5938,27809,89.98299247757271,2
Hebbal,13.0358,77.597,19588,75.24951717013975,3
Yeshwanthpur,13.0285,77.54,14813,49.88814753541344,4
Yeshwanthpur,13.0285,77.54,14023,53.02581057359186,4
Indiranagar,12.9719,77.6412,48873,100.0,0
Indiranagar,12.9719,77.6412,34833,100.0,0
Whitefield,12.9698,77.75,23602,71.1477518649773,1
Koramangala,12.9352,77.6245,14477,43.08374514065753,2
Electronic City,12.8452,77.66,13432,36.317845662254754,5
Jayanagar,12.925,77.5938,41263,100.0,2
Jayanagar,12.925,77.5938,35546,100.0,2
Hebbal,13.0358,77.597,39106,100.0,3
Indiranagar,12.9719,77.6412,24921,88.33115352749878,0
Indiranagar,12.9719,77.6412,40757,100.0,0
Whitefield,12.9698,77.75,9083,25.44176561537865,1
Whitefield,12.9698,77.75,34589,100.0,1
Koramangala,12.9352,77.6245,44840,100.0,2
Jayanagar,12.925,77.5938,25717,91.70278322785624,2
Hebbal,13.0358,77.597,39653,100.0,3
Yeshwanthpur,13.0285,77.54,19065,67.55357527854376,4
Indiranagar,12.9719,77.6412,43879,100.0,0
Indiranagar,12.9719,77.6412,35998,100.0,0
Whitefield,12.9698,77.75,23326,87.55307155647472,1
Koramangala,12.9352,77.6245,44448,100.0,2
Electronic City,12.8452,77.66,21877,63.24984792617644,5
Jayanagar,12.925,77.5938,26556,87.85808432854343,2
Jayanagar,12.925,77.5938,22010,64.77034886093344,2
Hebbal,13.0358,77.597,31673,100.0,3
Hebbal,13.0358,77.597,28352,91.22632299562927,3
Yeshwanthpur,13.0285,77.54,14675,57.23301668322879,4
Indiranagar,12.9719,77.6412,25295,90.41166002307752,0
Indiranagar,12.9719,77.6412,24669,80.0421047825289,0
Whitefield,12.9698,77.75,17339,66.93980718543851,1
Koramangala,12.9352,77.6245,44778,100.0,2
Hebbal,13.0358,77.597,19058,64.58925736799824,3
Indiranagar,12.9719,77.6412,34233,100.0,0
Whitefield,12.9698,77.75,22023,71.35146045559242,1
Koramangala,12.9352,77.6245,61485,100.0,2
Koramangala,12.9352,77.6245,30187,100.0,2
Electronic City,12.8452,77.66,14937,43.27751388795843,5
Electronic City,12.8452,77.66,14664,50.04866097610797,5
Jayanagar,12.925,77.5938,25302,76.94455187863247,2
Indiranagar,12.9719,77.6412,38608,100.0,0
Whitefield,12.9698,77.75,17825,63.99100140158716,1
Whitefield,12.9698,77.75,25237,85.84517647579816,1
Koramangala,12.9352,77.6245,14455,48.341175153105176,2
Electronic City,12.8452,77.66,20619,61.812002150035774,5
Jayanagar,12.925,77.5938,27902,95.43367192506534,2
Hebbal,13.0358,77.597,35475,100.0,3
Yeshwanthpur,13.0285,77.54,26222,96.9827688642994,4
Yeshwanthpur,13.0285,77.54,19487,68.49967136463292,4
Indiranagar,12.9719,77.6412,35985,100.0,0
Indiranagar,12.9719,77.6412,26731,97.73213805551052,0
Whitefield,12.9698,77.75,17022,46.76242126907227,1
Koramangala,12.9352,77.6245,63327,100.0,2
Electronic City,12.8452,77.66,9151,35.23639045498324,5
Jayanagar,12.925,77.5938,25085,78.59631894236178,2
Hebbal,13.0358,77.597,10909,30.0877882795255,3
Yeshwanthpur,13.0285,77.54,19789,73.72342565618749,4
Yeshwanthpur,13.0285,77.54,6812,22.36934571082195,4
Indiranagar,12.9719,77.6412,36508,100.0,0
Indiranagar,12.9719,77.6412,32119,100.0,0
Whitefield,12.9698,77.75,23264,87.46059490724745,1
Koramangala,12.9352,77.6245,13751,46.37078031911479,2
Jayanagar,12.925,77.5938,18183,55.74562449280709,2
Jayanagar,12.925,77.5938,24162,74.69524665316058,2
Hebbal,13.0358,77.597,10130,30.48634219559897,3
Yeshwanthpur,13.0285,77.54,6358,28.966731138467622,4
Indiranagar,12.9719,77.6412,34881,100.0,0
Indiranagar,12.9719,77.6412,36968,100.0,0
Whitefield,12.9698,77.75,29790,99.26743933221248,1
Whitefield,12.9698,77.75,16202,58.9089344116646,1
Koramangala,12.9352,77.6245,12803,47.65465753117349,2
Electronic City,12.8452,77.66,30581,94.93951280938468,5
Jayanagar,12.925,77.5938,27671,100.0,2
Jayanagar,12.925,77.5938,31772,100.0,2
Hebbal,13.0358,77.597,43576,100.0,3
Hebbal,13.0358,77.597,33962,100.0,3
Indiranagar,12.9719,77.6412,24487,89.27690458066876,0
Indiranagar,12.9719,77.6412,50110,100.0,0
Whitefield,12.9698,77.75,22809,79.36804899009778,1
Koramangala,12.9352,77.6245,43301,100.0,2
Koramangala,12.9352,77.6245,44256,100.0,2
Electronic City,12.8452,77.66,17001,66.15640957411395,5
Hebbal,13.0358,77.597,26198,94.79450807753231,3
Yeshwanthpur,13.0285,77.54,21527,72.07624822978798,4
Indiranagar,12.9719,77.6412,45528,100.0,0
Whitefield,12.9698,77.75,19055,60.390231548357306,1
Koramangala,12.9352,77.6245,50513,100.0,2
Koramangala,12.9352,77.6245,45669,100.0,2
Electronic City,12.8452,77.66,14101,48.51475344307919,5
Jayanagar,12.925,77.5938,30366,100.0,2
Indiranagar,12.9719,77.6412,23364,80.10001479988381,0
Whitefield,12.9698,77.75,15612,53.50526790896549,1
Whitefield,12.9698,77.75,22667,65.74624380359826,1
Koramangala,12.9352,77.6245,59438,100.0,2
Koramangala,12.9352,77.6245,50414,100.0,2
Jayanagar,12.925,77.5938,30410,98.30317481639122,2
Jayanagar,12.925,77.5938,9110,24.00239504660228,2
Yeshwanthpur,13.0285,77.54,12528,50.81660671240048,4
Indiranagar,12.9719,77.6412,11740,30.90142648867393,0
Indiranagar,12.9719,77.6412,27340,99.6917070332741,0
Electronic City,12.8452,77.66,6812,27.82416997405479,5
Indiranagar,12.9719,77.6412,13135,42.17113838532018,0
Indiranagar,12.9719,77.6412,25633,84.05398576161399,0
Whitefield,12.9698,77.75,38680,100.0,1
Whitefield,12.9698,77.75,20169,66.30387064251475,1
Koramangala,12.9352,77.6245,31384,97.90125221363978,2
Jayanagar,12.925,77.5938,25439,75.93212450114882,2
Hebbal,13.0358,77.597,15777,53.35991862623101,3
Yeshwanthpur,13.0285,77.54,16042,54.161845948436,4
Indiranagar,12.9719,77.6412,12301,47.82095362474132,0
Indiranagar,12.9719,77.6412,23248,80.21143804058649,0
Whitefield,12.9698,77.75,6900,13.940674412047583,1
Whitefield,12.9698,77.75,12717,48.56741753011531,1
Hebbal,13.0358,77.597,17063,61.17569956704996,3
Yeshwanthpur,13.0285,77.54,20397,73.87366244048498,4
Indiranagar,12.9719,77.6412,33157,100.0,0
Indiranagar,12.9719,77.6412,45815,100.0,0
Koramangala,12.9352,77.6245,60037,100.0,2
Koramangala,12.9352,77.6245,64353,100.0,2
Electronic City,12.8452,77.66,20612,77.82987744354192,5
Hebbal,13.0358,77.597,29915,100.0,3
Yeshwanthpur,13.0285,77.54,21498,66.42023348420037,4
Indiranagar,12.9719,77.6412,33627,100.0,0
Indiranagar,12.9719,77.6412,22379,84.14097176317703,0
Whitefield,12.9698,77.75,23854,85.48060326160237,1
Electronic City,12.8452,77.66,14106,51.874201555290256,5
Electronic City,12.8452,77.66,11495,30.052408905096783,5
Jayanagar,12.925,77.5938,30330,97.58255506735372,2
Hebbal,13.0358,77.597,28593,100.0,3
Yeshwanthpur,13.0285,77.54,13124,46.9679218371418,4
Indiranagar,12.9719,77.6412,39182,100.0,0
Indiranagar,12.9719,77.6412,33821,100.0,0
Whitefield,12.9698,77.75,15855,56.81659631851311,1
Whitefield,12.9698,77.75,19126,69.76200648387041,1
Koramangala,12.9352,77.6245,17671,61.95586728639273,2
Koramangala,12.9352,77.6245,29397,97.401788883138,2
Electronic City,12.8452,77.66,5862,26.28769110368014,5
Jayanagar,12.925,77.5938,23199,82.98015383850124,2
Jayanagar,12.925,77.5938,14180,37.7945031452098,2
Hebbal,13.0358,77.597,28748,98.02094840385664,3
Yeshwanthpur,13.0285,77.54,13878,53.34441834668078,4
Indiranagar,12.9719,77.6412,24784,90.65874874051848,0
Indiranagar,12.9719,77.6412,37482,100.0,0
Whitefield,12.9698,77.75,21280,61.406070992086114,1
Koramangala,12.9352,77.6245,30706,100.0,2
Koramangala,12.9352,77.6245,14513,46.60268775484883,2
Electronic City,12.8452,77.66,17255,60.13745735432844,5
Jayanagar,12.925,77.5938,20776,72.206183470973,2
Hebbal,13.0358,77.597,19561,57.45892558451938,3
Yeshwanthpur,13.0285,77.54,20296,72.6659134796354,4
Indiranagar,12.9719,77.6412,12584,37.97898537338051,0
Indiranagar,12.9719,77.6412,33200,100.0,0
Whitefield,12.9698,77.75,17274,59.95853717053908,1
Whitefield,12.9698,77.75,33762,100.0,1
Koramangala,12.9352,77.6245,33859,100.0,2
Koramangala,12.9352,77.6245,44763,100.0,2
Jayanagar,12.925,77.5938,17264,53.10113715272495,2
Jayanagar,12.925,77.5938,24916,89.44525382895922,2
Yeshwanthpur,13.0285,77.54,24070,86.31784451547085,4
Indiranagar,12.9719,77.6412,48988,100.0,0
Indiranagar,12.9719,77.6412,21517,71.86550326481999,0
Whitefield,12.9698,77.75,16155,50.76449809210547,1
Koramangala,12.9352,77.6245,50593,100.0,2
Koramangala,12.9352,77.6245,56430,100.0,2
Hebbal,13.0358,77.597,31368,97.76394130177783,3
Yeshwanthpur,13.0285,77.54,14822,41.1089810333896,4
Indiranagar,12.9719,77.6412,48959,100.0,0
Indiranagar,12.9719,77.6412,35669,100.0,0
Whitefield,12.9698,77.75,35745,100.0,1
Whitefield,12.9698,77.75,14098,51.5219929651529,1
Koramangala,12.9352,77.6245,62795,100.0,2
Koramangala,12.9352,77.6245,61836,100.0,2
Electronic City,12.8452,77.66,10635,29.316741317488358,5
Jayanagar,12.925,77.5938,27249,91.86426996367294,2
Jayanagar,12.925,77.5938,17998,59.97690354850539,2
Hebbal,13.0358,77.597,37345,100.0,3
Yeshwanthpur,13.0285,77.54,30729,100.0,4
Indiranagar,12.9719,77.6412,50330,100.0,0
Indiranagar,12.9719,77.6412,39048,100.0,0
Whitefield,12.9698,77.75,14165,41.37312675383016,1
Koramangala,12.9352,77.6245,47971,100.0,2
Electronic City,12.8452,77.66,16754,56.06714066691251,5
